date_found,source_batch,track,pathway,category,item_name,price_aud,gpu_model,vram_gb,unified_memory_gb,ram_gb,cpu_model,condition,retailer,url,au_stock_confirmed,verification_status,status,notes
2026-04-29,ChatGPT-Export,1,1A,Laptop,Lenovo Legion Pro 7i – i9-14900HX / 32GB / 2TB SSD / RTX 4090 / 2K 240Hz / 1Y WTY,3599,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Refurbished desktop search (69f199b8-63a0-839c-9743-426bcea1420e); message 9b423c04-f5a4-48c4-9af3-e0974b6b2a26.
2026-04-29,ChatGPT-Export,1,1A,Laptop,Value,3599,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Refurbished desktop search (69f199b8-63a0-839c-9743-426bcea1420e); message 9b423c04-f5a4-48c4-9af3-e0974b6b2a26.
2026-04-29,ChatGPT-Export,1,1A,Laptop,Strong,3.6,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Refurbished desktop search (69f199b8-63a0-839c-9743-426bcea1420e); message 9b423c04-f5a4-48c4-9af3-e0974b6b2a26.
2026-05-01,ChatGPT-Export,1,1A,Laptop,1,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: MSI Vector 17 HX AI (69f3c88f-77b8-839f-a680-2ea7eafaad84); message 9357c904-1230-4b5d-83ed-a697bf8c16b5.
2026-05-02,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,2 memory slots,UNKNOWN,RTX 5090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,least one configuration table,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: MSI Vector 17 HX AI (69f3c88f-77b8-839f-a680-2ea7eafaad84); message 72c9ecc0-510b-4875-8cee-7301f9063f8c.
2026-05-01,ChatGPT-Export,1.5,UNKNOWN,Desktop,MINISFORUM N5 MAX AI NAS,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: MINISFORUM N5 MAX Review (69f4635f-83b4-839a-9d97-e38feeeba8a3); message e62679aa-5ee6-430a-b834-276ac68f0584.
2026-05-01,ChatGPT-Export,1,1B,Laptop,Local LLM capacity,UNKNOWN,Ryzen AI Max+ 395,UNKNOWN,UNKNOWN,128,UNKNOWN,UNKNOWN,platform level,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: MINISFORUM N5 MAX Review (69f4635f-83b4-839a-9d97-e38feeeba8a3); message e62679aa-5ee6-430a-b834-276ac68f0584.
2026-05-01,ChatGPT-Export,1.5,UNKNOWN,Desktop,"Card 10 — Custom RTX 3090 24GB desktop + refurbished ThinkPad bundle `[92/100]` · ~$3,400–4,600",UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message 099a4d3f-a2c1-40b4-952d-b61a91e57cb6.
2026-05-01,ChatGPT-Export,1.5,UNKNOWN,Desktop,A packaged deal: a custom-built desktop with an,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message 099a4d3f-a2c1-40b4-952d-b61a91e57cb6.
2026-05-01,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,A refurbished tower with,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message 099a4d3f-a2c1-40b4-952d-b61a91e57cb6.
2026-05-01,ChatGPT-Export,1,1A,Laptop,"Card 19 — Custom RTX 3090 24GB desktop + refurbished ThinkPad-class laptop `[75/100]` · $4,000",UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message 099a4d3f-a2c1-40b4-952d-b61a91e57cb6.
2026-05-01,ChatGPT-Export,1.5,UNKNOWN,Desktop,Card 10 — Custom RTX 3090 24GB desktop + refurbished ThinkPad bundle,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message d432df44-1a51-4c3f-b703-125d6732184b.
2026-05-01,ChatGPT-Export,1,1A,Laptop,Custom_Builds,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message d432df44-1a51-4c3f-b703-125d6732184b.
2026-05-01,ChatGPT-Export,1,1A,Laptop,Card 19 — Custom RTX 3090 24GB desktop + refurbished ThinkPad-class laptop,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message d432df44-1a51-4c3f-b703-125d6732184b.
2026-05-01,ChatGPT-Export,1,1A,Laptop,|,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,32,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message 975d36c5-f9c9-4e0c-a06d-477c504c3b07.
2026-05-01,ChatGPT-Export,1,1A,Laptop,Custom,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message 975d36c5-f9c9-4e0c-a06d-477c504c3b07.
2026-05-01,ChatGPT-Export,1,1A,Laptop,Card 19 was consolidated into Card 10 because both describe the same strategic bundle: a custom,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Ledger Classification Review (69f46570-fa88-839c-b21e-635af55e97af); message 975d36c5-f9c9-4e0c-a06d-477c504c3b07.
2026-05-03,ChatGPT-Export,1.5,UNKNOWN,Desktop,|,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message 9c1ead3c-41fd-46c7-a22c-d434646e83f0.
2026-05-03,ChatGPT-Export,1.5,UNKNOWN,Desktop,|,UNKNOWN,RTX 3090,20,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message 9c1ead3c-41fd-46c7-a22c-d434646e83f0.
2026-05-03,ChatGPT-Export,1.5,UNKNOWN,Desktop,|,UNKNOWN,RTX 5000,16,UNKNOWN,32,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message 9c1ead3c-41fd-46c7-a22c-d434646e83f0.
2026-05-03,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,Cheap P620 base + add used RTX 3090,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message 589207f8-6c18-485f-98fb-d96128efc973.
2026-05-03,ChatGPT-Export,1.5,UNKNOWN,Desktop,|,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,64,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message d486d828-c7b0-4068-9c6b-ed82d32d8761.
2026-05-03,ChatGPT-Export,1.5,UNKNOWN,Desktop,|,UNKNOWN,RTX 4090,24,UNKNOWN,64,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message d486d828-c7b0-4068-9c6b-ed82d32d8761.
2026-05-03,ChatGPT-Export,1.5,UNKNOWN,Desktop,Mike PC RTX 4090 prebuilt,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message d486d828-c7b0-4068-9c6b-ed82d32d8761.
2026-05-03,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,1. Refurb enterprise base + add,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message d486d828-c7b0-4068-9c6b-ed82d32d8761.
2026-05-03,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,2. Refurb enterprise with,UNKNOWN,RTX 3090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message d486d828-c7b0-4068-9c6b-ed82d32d8761.
2026-05-03,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,3. New custom prebuild with,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3090 Prebuilt Systems (69f5ad8c-cb34-839a-beac-2ffa0cd19f56); message d486d828-c7b0-4068-9c6b-ed82d32d8761.
2026-05-03,ChatGPT-Export,1,1A,Laptop,24GB GDDR7 at 175W,UNKNOWN,RTX 5090,24,UNKNOWN,64,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Laptop Scoring Assessment (69f71cf3-2ccc-839d-be3f-dc49afca00d5); message def63444-8eab-41b5-9fbd-c646e5df104f.
2026-05-03,ChatGPT-Export,1,1A,Laptop,"$6,998",UNKNOWN,RTX 5090,UNKNOWN,UNKNOWN,64,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Laptop Scoring Assessment (69f71cf3-2ccc-839d-be3f-dc49afca00d5); message def63444-8eab-41b5-9fbd-c646e5df104f.
2026-05-03,ChatGPT-Export,1,1B,Laptop,"Below is a list of these devices featuring the upcoming AMD """,UNKNOWN,Strix Halo,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Device list creation (69f72ce9-91d4-8398-806f-9dc2bb305a22); message d31dc145-9b5b-4518-b3aa-120e67eaf73c.
2026-05-03,ChatGPT-Export,1,1B,Laptop,"Understood. I will research each of the devices you've listed with AMD """,UNKNOWN,Strix Halo,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,product pages,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: Device list creation (69f72ce9-91d4-8398-806f-9dc2bb305a22); message ac15f621-275c-4d50-b003-5e2d9d34b62c.
2026-05-08,ChatGPT-Export,1,1A,Laptop,Goal: Identify top 7-10 viable second-hand/refurbished/open-box/ex-demo laptops with NVIDIA,UNKNOWN,RTX 3080 Ti,16,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 97af024d-ef4c-4b80-943f-c16a802a6558.
2026-05-08,ChatGPT-Export,1,1A,Laptop,"1. Generate and simulate broad searches across 15+ sources: eBay.au/us/uk (""",UNKNOWN,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 97af024d-ef4c-4b80-943f-c16a802a6558.
2026-05-09,ChatGPT-Export,1,1A,Laptop,more than 16GB VRAM,UNKNOWN,RTX 4080,16,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message c0b9e82e-6887-4b73-9715-0fffe1d5e025.
2026-05-09,ChatGPT-Export,1,1A,Laptop,Alienware,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message c0b9e82e-6887-4b73-9715-0fffe1d5e025.
2026-05-09,ChatGPT-Export,1,1A,Laptop,Lenovo Legion,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message c0b9e82e-6887-4b73-9715-0fffe1d5e025.
2026-05-09,ChatGPT-Export,1,1A,Laptop,“NVIDIA,UNKNOWN,RTX 4000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message bbb21f9c-0b13-45c9-8086-f65e4529cc00.
2026-05-09,ChatGPT-Export,1,1A,Laptop,“16GB VRAM laptop,UNKNOWN,RTX 4090,16,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message bbb21f9c-0b13-45c9-8086-f65e4529cc00.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,“Razer Blade 16,UNKNOWN,RTX 5090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message bbb21f9c-0b13-45c9-8086-f65e4529cc00.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,MSI Vector 16 HX AI RTX 5080,UNKNOWN,RTX 5080,UNKNOWN,UNKNOWN,32,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message 4ab45427-099b-4c62-82a6-1579cb5c2125.
2026-05-09,ChatGPT-Export,1,1A,Laptop,Strictly above 16GB laptop VRAM:,4500,RTX 5090,24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,Best practical laptop purchase:,4299,RTX 5080,UNKNOWN,UNKNOWN,32,UNKNOWN,UNKNOWN,Mwave,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,Best imported/refurb performance candidate:,4019,RTX 4090,UNKNOWN,UNKNOWN,32,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,“RTX 5090 Laptop is the real >16GB target”,4500,RTX 5090,24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,historical / limited open-box freight-forwarding opportunity,3.2,RTX 5080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,4299,RTX 5080,16,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,4019,RTX 4090,16,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,4299,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,3900,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,3162,RTX 5080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,3.8,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,2.2,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,8,RTX 5090,24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,"Mwave A$4,299 model with 32GB RAM and 2TB SSD",4299,RTX 5080,16,UNKNOWN,16,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,2. Best imported/refurb laptop: Lenovo Legion Pro 7i RTX 4090,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,"A$4,019 before any AU-specific shipping/admin issues",4019,RTX 4090,UNKNOWN,UNKNOWN,32,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,3. Best local used RTX 4090 option: MSI Raider GE68,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Used,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,The GE68 is attractive because it is AU-based and has,4999,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,"A$3,162 before freight forwarding",3162,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Open Box,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,Superseded items from the earlier RTX 3080 Ti report,UNKNOWN,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,the earlier RTX 3080 Ti report,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,Razer Blade 15 RTX 3080 Ti,2.4,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,UNKNOWN,UNKNOWN,UNKNOWN,MSI Stealth GS77 RTX 3080 Ti,UNKNOWN,RTX 3080 Ti,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Gemini,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,4.5,RTX 5080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,New,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
2026-05-09,ChatGPT-Export,1,1A,Laptop,|,UNKNOWN,RTX 4090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Refurbished,UNKNOWN,UNKNOWN,UNKNOWN,Needs Verification,Watchlist,ChatGPT export provenance: RTX 3080 Ti Laptop Search (69fd7916-a7b0-83ec-bc7a-ab890c2f21e1); message ec3fd81b-0503-4d41-9de1-e31272869cd6.
